"ID","ID_sub","description","N_pairs","r2"
"20001_1045","20001","cancer_code_selfreporteduses","75048","3.18930429778726e-06"
"20001_1003","20001","cancer_code_selfreporteduses","75048","0.000337381051383144"
"20001_1055","20001","cancer_code_selfreporteduses","75048","4.89316217782216e-07"
"20001_1053","20001","cancer_code_selfreporteduses","75048","3.36384670193981e-06"
"20001_1072","20001","cancer_code_selfreporteduses","75048","7.44972453248391e-06"
"20001_1052","20001","cancer_code_selfreporteduses","75048","8.76614785449179e-07"
"20001_1073","20001","cancer_code_selfreporteduses","75048","2.78063999110631e-06"
"20001_1023","20001","cancer_code_selfreporteduses","75048","5.51228703824033e-07"
"20001_1044","20001","cancer_code_selfreporteduses","75048","8.37262281289963e-05"
"20001_1020","20001","cancer_code_selfreporteduses","75048","2.03413245195343e-06"
"20001_99999","20001","cancer_code_selfreporteduses","75048","7.84386918195609e-07"
"20001_1047","20001","cancer_code_selfreporteduses","75048","6.25294124500216e-08"
"20001_1062","20001","cancer_code_selfreporteduses","75048","1.60380865687233e-06"
"20001_1006","20001","cancer_code_selfreporteduses","75048","3.20664078783362e-07"
"20001_1065","20001","cancer_code_selfreporteduses","75048","0.000232423475356821"
"20001_1063","20001","cancer_code_selfreporteduses","75048","9.7892894513914e-08"
"20001_1019","20001","cancer_code_selfreporteduses","75048","2.10413133577208e-07"
"20001_1048","20001","cancer_code_selfreporteduses","75048","1.9192578296507e-07"
"20001_1032","20001","cancer_code_selfreporteduses","75048","0.00122442222122943"
"20001_1068","20001","cancer_code_selfreporteduses","75048","2.92389864327358e-07"
"20001_1034","20001","cancer_code_selfreporteduses","75048","2.45539300651601e-06"
"20001_1017","20001","cancer_code_selfreporteduses","75048","1.52458111720675e-07"
"20001_1050","20001","cancer_code_selfreporteduses","75048","1.54235012515621e-07"
"20001_1011","20001","cancer_code_selfreporteduses","75048","6.39513879408095e-08"
"20001_1030","20001","cancer_code_selfreporteduses","75048","1.09443975355406e-07"
"20001_1001","20001","cancer_code_selfreporteduses","75048","2.11123988608133e-07"
"20001_1070","20001","cancer_code_selfreporteduses","75048","7.35460564191517e-08"
"20001_1018","20001","cancer_code_selfreporteduses","75048","9.80692509619846e-08"
"20001_1024","20001","cancer_code_selfreporteduses","75048","1.65256204781165e-07"
"20001_1056","20001","cancer_code_selfreporteduses","75048","5.32899820608228e-08"
"20002_1074","20002","noncancer_illness_code_selfreporteduses","75040","0.00105682962023455"
"20002_1387","20002","noncancer_illness_code_selfreporteduses","75040","0.00041796580325202"
"20002_1065","20002","noncancer_illness_code_selfreporteduses","75040","0.00276331698782221"
"20002_1202","20002","noncancer_illness_code_selfreporteduses","75040","6.18063995855072e-05"
"20002_1072","20002","noncancer_illness_code_selfreporteduses","75040","0.00022605100007264"
"20002_1075","20002","noncancer_illness_code_selfreporteduses","75040","6.0297901797151e-06"
"20002_1353","20002","noncancer_illness_code_selfreporteduses","75040","3.06964421111293e-05"
"20002_1465","20002","noncancer_illness_code_selfreporteduses","75040","0.0014992964072152"
"20002_1294","20002","noncancer_illness_code_selfreporteduses","75040","7.74703330820952e-05"
"20002_1113","20002","noncancer_illness_code_selfreporteduses","75040","6.94408839841378e-05"
"20002_1111","20002","noncancer_illness_code_selfreporteduses","75040","1.18519908794569e-05"
"20002_1226","20002","noncancer_illness_code_selfreporteduses","75040","4.27029079611658e-05"
"20002_1265","20002","noncancer_illness_code_selfreporteduses","75040","8.60467046096507e-06"
"20002_1467","20002","noncancer_illness_code_selfreporteduses","75040","1.18234109516584e-05"
"20002_1406","20002","noncancer_illness_code_selfreporteduses","75040","2.48480054962729e-05"
"20002_1243","20002","noncancer_illness_code_selfreporteduses","75040","4.53460293347803e-07"
"20002_1330","20002","noncancer_illness_code_selfreporteduses","75040","1.41116732545859e-05"
"20002_1081","20002","noncancer_illness_code_selfreporteduses","75040","0.000165542022033261"
"20002_1162","20002","noncancer_illness_code_selfreporteduses","75040","3.12235202402035e-05"
"20002_1220","20002","noncancer_illness_code_selfreporteduses","75040","0.00099498234974401"
"20002_1093","20002","noncancer_illness_code_selfreporteduses","75040","1.82652369288076e-05"
"20002_1094","20002","noncancer_illness_code_selfreporteduses","75040","2.23333741460478e-06"
"20002_1453","20002","noncancer_illness_code_selfreporteduses","75040","3.23074379090946e-05"
"20002_1154","20002","noncancer_illness_code_selfreporteduses","75040","5.93315996150442e-07"
"20002_1262","20002","noncancer_illness_code_selfreporteduses","75040","4.62927077171831e-06"
"20002_1526","20002","noncancer_illness_code_selfreporteduses","75040","6.37495509641004e-07"
"20002_1538","20002","noncancer_illness_code_selfreporteduses","75040","0.00114746821635507"
"20002_1402","20002","noncancer_illness_code_selfreporteduses","75040","5.89479790346872e-05"
"20002_1452","20002","noncancer_illness_code_selfreporteduses","75040","0.000136230737683735"
"20002_1533","20002","noncancer_illness_code_selfreporteduses","75040","0.000928898820704001"
"20002_1434","20002","noncancer_illness_code_selfreporteduses","75040","9.24536394619967e-05"
"20002_1197","20002","noncancer_illness_code_selfreporteduses","75040","5.51842613744087e-05"
"20002_1445","20002","noncancer_illness_code_selfreporteduses","75040","7.15114736583911e-07"
"20002_1651","20002","noncancer_illness_code_selfreporteduses","75040","0.000425275743145266"
"20002_1278","20002","noncancer_illness_code_selfreporteduses","75040","0.000279103121537651"
"20002_1214","20002","noncancer_illness_code_selfreporteduses","75040","1.90458247485213e-06"
"20002_1634","20002","noncancer_illness_code_selfreporteduses","75040","0.0003477122086205"
"20002_1464","20002","noncancer_illness_code_selfreporteduses","75040","1.71355568166632e-06"
"20002_1412","20002","noncancer_illness_code_selfreporteduses","75040","4.52688052404831e-07"
"20002_1126","20002","noncancer_illness_code_selfreporteduses","75040","5.68497713102859e-06"
"20002_1458","20002","noncancer_illness_code_selfreporteduses","75040","0.000196741567950101"
"20002_1474","20002","noncancer_illness_code_selfreporteduses","75040","7.97318478410101e-05"
"20002_1573","20002","noncancer_illness_code_selfreporteduses","75040","5.87651983610803e-07"
"20002_1398","20002","noncancer_illness_code_selfreporteduses","75040","1.00182837632579e-06"
"20002_1073","20002","noncancer_illness_code_selfreporteduses","75040","1.666139916294e-05"
"20002_1286","20002","noncancer_illness_code_selfreporteduses","75040","0.00199732738806304"
"20002_1138","20002","noncancer_illness_code_selfreporteduses","75040","0.000669537633703092"
"20002_1466","20002","noncancer_illness_code_selfreporteduses","75040","1.15197778421724e-05"
"20002_1264","20002","noncancer_illness_code_selfreporteduses","75040","9.02743792917569e-05"
"20002_99999","20002","noncancer_illness_code_selfreporteduses","75040","0.0024574319947735"
"20002_1473","20002","noncancer_illness_code_selfreporteduses","75040","0.00477805349144698"
"20002_1352","20002","noncancer_illness_code_selfreporteduses","75040","9.20209729261692e-06"
"20002_1351","20002","noncancer_illness_code_selfreporteduses","75040","0.000229099574255209"
"20002_1281","20002","noncancer_illness_code_selfreporteduses","75040","2.89979603312188e-09"
"20002_1536","20002","noncancer_illness_code_selfreporteduses","75040","9.32960128549464e-08"
"20002_1516","20002","noncancer_illness_code_selfreporteduses","75040","4.35770524451624e-06"
"20002_1386","20002","noncancer_illness_code_selfreporteduses","75040","6.61050115063629e-05"
"20002_1247","20002","noncancer_illness_code_selfreporteduses","75040","8.63120081435266e-06"
"20002_1537","20002","noncancer_illness_code_selfreporteduses","75040","0.000134761008316812"
"20002_1196","20002","noncancer_illness_code_selfreporteduses","75040","0.000278312618868702"
"20002_1277","20002","noncancer_illness_code_selfreporteduses","75040","7.36386613146038e-05"
"20002_1396","20002","noncancer_illness_code_selfreporteduses","75040","0.000300024716221035"
"20002_1446","20002","noncancer_illness_code_selfreporteduses","75040","2.13337424852333e-06"
"20002_1287","20002","noncancer_illness_code_selfreporteduses","75040","0.000184122621560731"
"20002_1309","20002","noncancer_illness_code_selfreporteduses","75040","4.33991550965993e-05"
"20002_1554","20002","noncancer_illness_code_selfreporteduses","75040","2.53853128374707e-07"
"20002_1482","20002","noncancer_illness_code_selfreporteduses","75040","9.60962905729303e-05"
"20002_1125","20002","noncancer_illness_code_selfreporteduses","75040","1.05289196861076e-05"
"20002_1413","20002","noncancer_illness_code_selfreporteduses","75040","6.82383158917434e-06"
"20002_1459","20002","noncancer_illness_code_selfreporteduses","75040","4.90526414908263e-06"
"20002_1441","20002","noncancer_illness_code_selfreporteduses","75040","0.00100833982291957"
"20002_1534","20002","noncancer_illness_code_selfreporteduses","75040","0.00035525727515311"
"20002_1267","20002","noncancer_illness_code_selfreporteduses","75040","2.00031901383977e-06"
"20002_1078","20002","noncancer_illness_code_selfreporteduses","75040","8.30358818427449e-06"
"20002_1497","20002","noncancer_illness_code_selfreporteduses","75040","1.70092508802844e-07"
"20002_1476","20002","noncancer_illness_code_selfreporteduses","75040","2.25050456822198e-06"
"20002_1066","20002","noncancer_illness_code_selfreporteduses","75040","1.1307417258128e-05"
"20002_1451","20002","noncancer_illness_code_selfreporteduses","75040","0.000195448422525346"
"20002_1295","20002","noncancer_illness_code_selfreporteduses","75040","9.91668043467818e-07"
"20002_1415","20002","noncancer_illness_code_selfreporteduses","75040","5.91966505680369e-05"
"20002_1462","20002","noncancer_illness_code_selfreporteduses","75040","4.05130035835519e-05"
"20002_1240","20002","noncancer_illness_code_selfreporteduses","75040","5.3124384914789e-08"
"20002_1598","20002","noncancer_illness_code_selfreporteduses","75040","0.00349783239233533"
"20002_1660","20002","noncancer_illness_code_selfreporteduses","75040","3.00804282027027e-05"
"20002_1417","20002","noncancer_illness_code_selfreporteduses","75040","9.34146927816212e-06"
"20002_1221","20002","noncancer_illness_code_selfreporteduses","75040","2.33222677326255e-07"
"20002_1201","20002","noncancer_illness_code_selfreporteduses","75040","2.69128262344881e-07"
"20002_1502","20002","noncancer_illness_code_selfreporteduses","75040","0.0014210143035353"
"20002_1349","20002","noncancer_illness_code_selfreporteduses","75040","6.45290651206268e-05"
"20002_1348","20002","noncancer_illness_code_selfreporteduses","75040","1.8291318895606e-06"
"20002_1575","20002","noncancer_illness_code_selfreporteduses","75040","0.0078566340572064"
"20002_1223","20002","noncancer_illness_code_selfreporteduses","75040","0.000124949928038994"
"20002_1471","20002","noncancer_illness_code_selfreporteduses","75040","2.98559661989786e-05"
"20002_1079","20002","noncancer_illness_code_selfreporteduses","75040","6.71673927490283e-07"
"20002_1382","20002","noncancer_illness_code_selfreporteduses","75040","6.71673927490283e-07"
"20002_1436","20002","noncancer_illness_code_selfreporteduses","75040","3.95953565279549e-05"
"20002_1479","20002","noncancer_illness_code_selfreporteduses","75040","8.22125471497035e-06"
"20002_1242","20002","noncancer_illness_code_selfreporteduses","75040","6.25959443702377e-05"
"20002_1311","20002","noncancer_illness_code_selfreporteduses","75040","0.000368512226913833"
"20002_1440","20002","noncancer_illness_code_selfreporteduses","75040","0.00031872256387986"
"20002_1238","20002","noncancer_illness_code_selfreporteduses","75040","4.84783805965053e-07"
"20002_1117","20002","noncancer_illness_code_selfreporteduses","75040","2.50052057539032e-06"
"20002_1442","20002","noncancer_illness_code_selfreporteduses","75040","6.75277053904267e-06"
"20002_1633","20002","noncancer_illness_code_selfreporteduses","75040","0.000119039232320231"
"20002_1266","20002","noncancer_illness_code_selfreporteduses","75040","4.87663790063555e-05"
"20002_1419","20002","noncancer_illness_code_selfreporteduses","75040","1.10179615911655e-07"
"20002_1327","20002","noncancer_illness_code_selfreporteduses","75040","5.77684076092626e-07"
"20002_1414","20002","noncancer_illness_code_selfreporteduses","75040","6.39629979848189e-07"
"20002_1374","20002","noncancer_illness_code_selfreporteduses","75040","1.96242995929437e-05"
"20002_1224","20002","noncancer_illness_code_selfreporteduses","75040","1.21346401782414e-05"
"20002_1416","20002","noncancer_illness_code_selfreporteduses","75040","1.60625440806189e-05"
"20002_1463","20002","noncancer_illness_code_selfreporteduses","75040","4.07725519382711e-05"
"20002_1454","20002","noncancer_illness_code_selfreporteduses","75040","2.07095364010556e-06"
"20002_1385","20002","noncancer_illness_code_selfreporteduses","75040","5.04257820104157e-06"
"20002_1508","20002","noncancer_illness_code_selfreporteduses","75040","8.46343268413919e-07"
"20002_1291","20002","noncancer_illness_code_selfreporteduses","75040","3.98469749220456e-05"
"20002_1500","20002","noncancer_illness_code_selfreporteduses","75040","1.25587312555703e-06"
"20002_1559","20002","noncancer_illness_code_selfreporteduses","75040","4.69015319117616e-06"
"20002_1367","20002","noncancer_illness_code_selfreporteduses","75040","1.74532011819145e-07"
"20002_1297","20002","noncancer_illness_code_selfreporteduses","75040","5.51642918493981e-06"
"20002_1134","20002","noncancer_illness_code_selfreporteduses","75040","3.32831064706066e-07"
"20002_1331","20002","noncancer_illness_code_selfreporteduses","75040","8.16309742340426e-06"
"20002_1513","20002","noncancer_illness_code_selfreporteduses","75040","1.37582781182832e-05"
"20002_1077","20002","noncancer_illness_code_selfreporteduses","75040","5.76681170616488e-07"
"20002_1279","20002","noncancer_illness_code_selfreporteduses","75040","2.23079973626917e-06"
"20002_1377","20002","noncancer_illness_code_selfreporteduses","75040","3.89927386481169e-06"
"20002_1666","20002","noncancer_illness_code_selfreporteduses","75040","7.43488996889064e-06"
"20002_1251","20002","noncancer_illness_code_selfreporteduses","75040","8.8071617334068e-07"
"20002_1225","20002","noncancer_illness_code_selfreporteduses","75040","3.31670676653036e-06"
"20002_1112","20002","noncancer_illness_code_selfreporteduses","75040","0.00036339548969012"
"20002_1139","20002","noncancer_illness_code_selfreporteduses","75040","7.40632146064877e-05"
"20002_1457","20002","noncancer_illness_code_selfreporteduses","75040","4.70054039018671e-05"
"20002_1597","20002","noncancer_illness_code_selfreporteduses","75040","4.52723572030003e-05"
"20002_1082","20002","noncancer_illness_code_selfreporteduses","75040","3.55166341617041e-05"
"20002_1456","20002","noncancer_illness_code_selfreporteduses","75040","1.86478420629894e-05"
